S 150988,4 hit s = 12, b= 8
S 150a94,4 hit s = 20, b= 20
S 150ba0,4 miss eviction s = 29, b= 0
S 150cac,4 hit s = 5, b= 12
S 150db8,4 miss eviction s = 13, b= 24
S 150ec4,4 hit s = 22, b= 4
S 150fd0,4 hit s = 30, b= 16
S 1510dc,4 hit s = 6, b= 28
L 111a9c,4 miss eviction s = 20, b= 28
L 111aa0,4 miss eviction s = 21, b= 0
L 111aa4,4 hit s = 21, b= 4
L 111aa8,4 hit s = 21, b= 8
L 111aac,4 hit s = 21, b= 12
L 111ab0,4 hit s = 21, b= 16
L 111ab4,4 hit s = 21, b= 20
L 111ab8,4 hit s = 21, b= 24
S 15098c,4 hit s = 12, b= 12
S 150a98,4 miss eviction s = 20, b= 24
S 150ba4,4 hit s = 29, b= 4
S 150cb0,4 hit s = 5, b= 16
S 150dbc,4 hit s = 13, b= 28
S 150ec8,4 hit s = 22, b= 8
S 150fd4,4 hit s = 30, b= 20
S 1510e0,4 miss eviction s = 7, b= 0
L 111b90,4 miss eviction s = 28, b= 16
L 111b94,4 hit s = 28, b= 20
L 111b98,4 hit s = 28, b= 24
L 111b9c,4 hit s = 28, b= 28
L 111ba0,4 miss eviction s = 29, b= 0
L 111ba4,4 hit s = 29, b= 4
L 111ba8,4 hit s = 29, b= 8
L 111bac,4 hit s = 29, b= 12
S 150990,4 hit s = 12, b= 16
S 150a9c,4 hit s = 20, b= 28
S 150ba8,4 miss eviction s = 29, b= 8
S 150cb4,4 hit s = 5, b= 20
S 150dc0,4 miss eviction s = 14, b= 0
S 150ecc,4 hit s = 22, b= 12
S 150fd8,4 hit s = 30, b= 24
S 1510e4,4 hit s = 7, b= 4
L 111c84,4 miss eviction s = 4, b= 4
L 111c88,4 hit s = 4, b= 8
L 111c8c,4 hit s = 4, b= 12
L 111c90,4 hit s = 4, b= 16
L 111c94,4 hit s = 4, b= 20
L 111c98,4 hit s = 4, b= 24
L 111c9c,4 hit s = 4, b= 28
L 111ca0,4 miss eviction s = 5, b= 0
S 150994,4 hit s = 12, b= 20
S 150aa0,4 miss eviction s = 21, b= 0
S 150bac,4 hit s = 29, b= 12
S 150cb8,4 miss eviction s = 5, b= 24
S 150dc4,4 hit s = 14, b= 4
S 150ed0,4 hit s = 22, b= 16
S 150fdc,4 hit s = 30, b= 28
S 1510e8,4 hit s = 7, b= 8
L 111d78,4 miss eviction s = 11, b= 24
L 111d7c,4 hit s = 11, b= 28
L 111d80,4 miss eviction s = 12, b= 0
L 111d84,4 hit s = 12, b= 4
L 111d88,4 hit s = 12, b= 8
L 111d8c,4 hit s = 12, b= 12
L 111d90,4 hit s = 12, b= 16
L 111d94,4 hit s = 12, b= 20
S 150998,4 miss eviction s = 12, b= 24
S 150aa4,4 hit s = 21, b= 4
S 150bb0,4 hit s = 29, b= 16
S 150cbc,4 hit s = 5, b= 28
S 150dc8,4 hit s = 14, b= 8
S 150ed4,4 hit s = 22, b= 20
S 150fe0,4 miss eviction s = 31, b= 0
S 1510ec,4 hit s = 7, b= 12
L 111e6c,4 miss eviction s = 19, b= 12
L 111e70,4 hit s = 19, b= 16
L 111e74,4 hit s = 19, b= 20
L 111e78,4 hit s = 19, b= 24
L 111e7c,4 hit s = 19, b= 28
L 111e80,4 miss eviction s = 20, b= 0
L 111e84,4 hit s = 20, b= 4
L 111e88,4 hit s = 20, b= 8
S 15099c,4 hit s = 12, b= 28
S 150aa8,4 hit s = 21, b= 8
S 150bb4,4 hit s = 29, b= 20
S 150cc0,4 miss eviction s = 6, b= 0
S 150dcc,4 hit s = 14, b= 12
S 150ed8,4 hit s = 22, b= 24
S 150fe4,4 hit s = 31, b= 4
S 1510f0,4 hit s = 7, b= 16
L 111f60,4 miss eviction s = 27, b= 0
L 111f64,4 hit s = 27, b= 4
L 111f68,4 hit s = 27, b= 8
L 111f6c,4 hit s = 27, b= 12
L 111f70,4 hit s = 27, b= 16
L 111f74,4 hit s = 27, b= 20
L 111f78,4 hit s = 27, b= 24
L 111f7c,4 hit s = 27, b= 28
S 1509a0,4 miss eviction s = 13, b= 0
S 150aac,4 hit s = 21, b= 12
S 150bb8,4 hit s = 29, b= 24
S 150cc4,4 hit s = 6, b= 4
S 150dd0,4 hit s = 14, b= 16
S 150edc,4 hit s = 22, b= 28
S 150fe8,4 hit s = 31, b= 8
S 1510f4,4 hit s = 7, b= 20
L 112054,4 miss eviction s = 2, b= 20
L 112058,4 hit s = 2, b= 24
L 11205c,4 hit s = 2, b= 28
L 112060,4 miss eviction s = 3, b= 0
L 112064,4 hit s = 3, b= 4
L 112068,4 hit s = 3, b= 8
L 11206c,4 hit s = 3, b= 12
L 112070,4 hit s = 3, b= 16
S 1509a4,4 hit s = 13, b= 4
S 150ab0,4 hit s = 21, b= 16
S 150bbc,4 hit s = 29, b= 28
S 150cc8,4 hit s = 6, b= 8
S 150dd4,4 hit s = 14, b= 20
S 150ee0,4 miss eviction s = 23, b= 0
S 150fec,4 hit s = 31, b= 12
S 1510f8,4 hit s = 7, b= 24
L 112148,4 miss eviction s = 10, b= 8
L 11214c,4 hit s = 10, b= 12
L 112150,4 hit s = 10, b= 16
L 112154,4 hit s = 10, b= 20
L 112158,4 hit s = 10, b= 24
L 11215c,4 hit s = 10, b= 28
L 112160,4 miss eviction s = 11, b= 0
L 112164,4 hit s = 11, b= 4
S 1509a8,4 hit s = 13, b= 8
S 150ab4,4 hit s = 21, b= 20
S 150bc0,4 miss eviction s = 30, b= 0
S 150ccc,4 hit s = 6, b= 12
S 150dd8,4 hit s = 14, b= 24
S 150ee4,4 hit s = 23, b= 4
S 150ff0,4 hit s = 31, b= 16
S 1510fc,4 hit s = 7, b= 28
L 11223c,4 miss eviction s = 17, b= 28
L 112240,4 miss eviction s = 18, b= 0
L 112244,4 hit s = 18, b= 4
L 112248,4 hit s = 18, b= 8
L 11224c,4 hit s = 18, b= 12
L 112250,4 hit s = 18, b= 16
L 112254,4 hit s = 18, b= 20
L 112258,4 hit s = 18, b= 24
S 1509ac,4 hit s = 13, b= 12
S 150ab8,4 hit s = 21, b= 24
S 150bc4,4 hit s = 30, b= 4
S 150cd0,4 hit s = 6, b= 16
S 150ddc,4 hit s = 14, b= 28
S 150ee8,4 hit s = 23, b= 8
S 150ff4,4 hit s = 31, b= 20
S 151100,4 miss eviction s = 8, b= 0
L 112330,4 miss eviction s = 25, b= 16
L 112334,4 hit s = 25, b= 20
L 112338,4 hit s = 25, b= 24
L 11233c,4 hit s = 25, b= 28
L 112340,4 miss eviction s = 26, b= 0
L 112344,4 hit s = 26, b= 4
L 112348,4 hit s = 26, b= 8
L 11234c,4 hit s = 26, b= 12
S 1509b0,4 hit s = 13, b= 16
S 150abc,4 hit s = 21, b= 28
S 150bc8,4 hit s = 30, b= 8
S 150cd4,4 hit s = 6, b= 20
S 150de0,4 miss eviction s = 15, b= 0
S 150eec,4 hit s = 23, b= 12
S 150ff8,4 hit s = 31, b= 24
S 151104,4 hit s = 8, b= 4
L 112424,4 miss eviction s = 1, b= 4
L 112428,4 hit s = 1, b= 8
L 11242c,4 hit s = 1, b= 12
L 112430,4 hit s = 1, b= 16
L 112434,4 hit s = 1, b= 20
L 112438,4 hit s = 1, b= 24
L 11243c,4 hit s = 1, b= 28
L 112440,4 miss eviction s = 2, b= 0
S 1509b4,4 hit s = 13, b= 20
S 150ac0,4 miss eviction s = 22, b= 0
S 150bcc,4 hit s = 30, b= 12
S 150cd8,4 hit s = 6, b= 24
S 150de4,4 hit s = 15, b= 4
S 150ef0,4 hit s = 23, b= 16
S 150ffc,4 hit s = 31, b= 28
S 151108,4 hit s = 8, b= 8
L 112518,4 miss eviction s = 8, b= 24
L 11251c,4 hit s = 8, b= 28
L 112520,4 miss eviction s = 9, b= 0
L 112524,4 hit s = 9, b= 4
L 112528,4 hit s = 9, b= 8
L 11252c,4 hit s = 9, b= 12
L 112530,4 hit s = 9, b= 16
L 112534,4 hit s = 9, b= 20
S 1509b8,4 hit s = 13, b= 24
S 150ac4,4 hit s = 22, b= 4
S 150bd0,4 hit s = 30, b= 16
S 150cdc,4 hit s = 6, b= 28
S 150de8,4 hit s = 15, b= 8
S 150ef4,4 hit s = 23, b= 20
S 151000,4 miss eviction s = 0, b= 0
S 15110c,4 miss eviction s = 8, b= 12
L 11260c,4 miss eviction s = 16, b= 12
L 112610,4 hit s = 16, b= 16
L 112614,4 hit s = 16, b= 20
L 112618,4 hit s = 16, b= 24
L 11261c,4 hit s = 16, b= 28
L 112620,4 miss eviction s = 17, b= 0
L 112624,4 hit s = 17, b= 4
L 112628,4 hit s = 17, b= 8
S 1509bc,4 hit s = 13, b= 28
S 150ac8,4 hit s = 22, b= 8
S 150bd4,4 hit s = 30, b= 20
S 150ce0,4 miss eviction s = 7, b= 0
S 150dec,4 hit s = 15, b= 12
S 150ef8,4 hit s = 23, b= 24
S 151004,4 hit s = 0, b= 4
S 151110,4 hit s = 8, b= 16
L 112700,4 miss eviction s = 24, b= 0
L 112704,4 hit s = 24, b= 4
L 112708,4 hit s = 24, b= 8
L 11270c,4 hit s = 24, b= 12
L 112710,4 hit s = 24, b= 16
L 112714,4 hit s = 24, b= 20
L 112718,4 hit s = 24, b= 24
L 11271c,4 hit s = 24, b= 28
S 1509c0,4 miss eviction s = 14, b= 0
S 150acc,4 hit s = 22, b= 12
S 150bd8,4 hit s = 30, b= 24
S 150ce4,4 hit s = 7, b= 4
S 150df0,4 hit s = 15, b= 16
S 150efc,4 hit s = 23, b= 28
S 151008,4 hit s = 0, b= 8
S 151114,4 hit s = 8, b= 20
L 1127f4,4 miss eviction s = 31, b= 20
L 1127f8,4 hit s = 31, b= 24
L 1127fc,4 hit s = 31, b= 28
L 112800,4 miss eviction s = 0, b= 0
L 112804,4 hit s = 0, b= 4
L 112808,4 hit s = 0, b= 8
L 11280c,4 hit s = 0, b= 12
L 112810,4 hit s = 0, b= 16
S 1509c4,4 hit s = 14, b= 4
S 150ad0,4 hit s = 22, b= 16
S 150bdc,4 hit s = 30, b= 28
S 150ce8,4 hit s = 7, b= 8
S 150df4,4 hit s = 15, b= 20
S 150f00,4 miss eviction s = 24, b= 0
S 15100c,4 miss eviction s = 0, b= 12
S 151118,4 hit s = 8, b= 24
L 1128e8,4 miss eviction s = 7, b= 8
L 1128ec,4 hit s = 7, b= 12
L 1128f0,4 hit s = 7, b= 16
L 1128f4,4 hit s = 7, b= 20
L 1128f8,4 hit s = 7, b= 24
L 1128fc,4 hit s = 7, b= 28
L 112900,4 miss eviction s = 8, b= 0
L 112904,4 hit s = 8, b= 4
S 1509c8,4 hit s = 14, b= 8
S 150ad4,4 hit s = 22, b= 20
S 150be0,4 miss eviction s = 31, b= 0
S 150cec,4 miss eviction s = 7, b= 12
S 150df8,4 hit s = 15, b= 24
S 150f04,4 hit s = 24, b= 4
S 151010,4 hit s = 0, b= 16
S 15111c,4 miss eviction s = 8, b= 28
L 1129dc,4 miss eviction s = 14, b= 28
L 1129e0,4 miss eviction s = 15, b= 0
L 1129e4,4 hit s = 15, b= 4
L 1129e8,4 hit s = 15, b= 8
L 1129ec,4 hit s = 15, b= 12
L 1129f0,4 hit s = 15, b= 16
L 1129f4,4 hit s = 15, b= 20
L 1129f8,4 hit s = 15, b= 24
S 1509cc,4 miss eviction s = 14, b= 12
S 150ad8,4 hit s = 22, b= 24
S 150be4,4 hit s = 31, b= 4
S 150cf0,4 hit s = 7, b= 16
S 150dfc,4 miss eviction s = 15, b= 28
S 150f08,4 hit s = 24, b= 8
S 151014,4 hit s = 0, b= 20
S 151120,4 miss eviction s = 9, b= 0
L 112ad0,4 miss eviction s = 22, b= 16
L 112ad4,4 hit s = 22, b= 20
L 112ad8,4 hit s = 22, b= 24
L 112adc,4 hit s = 22, b= 28
L 112ae0,4 miss eviction s = 23, b= 0
L 112ae4,4 hit s = 23, b= 4
L 112ae8,4 hit s = 23, b= 8
L 112aec,4 hit s = 23, b= 12
S 1509d0,4 hit s = 14, b= 16
S 150adc,4 miss eviction s = 22, b= 28
S 150be8,4 hit s = 31, b= 8
S 150cf4,4 hit s = 7, b= 20
S 150e00,4 miss eviction s = 16, b= 0
S 150f0c,4 hit s = 24, b= 12
S 151018,4 hit s = 0, b= 24
S 151124,4 hit s = 9, b= 4
L 112bc4,4 miss eviction s = 30, b= 4
L 112bc8,4 hit s = 30, b= 8
L 112bcc,4 hit s = 30, b= 12
L 112bd0,4 hit s = 30, b= 16
L 112bd4,4 hit s = 30, b= 20
L 112bd8,4 hit s = 30, b= 24
L 112bdc,4 hit s = 30, b= 28
L 112be0,4 miss eviction s = 31, b= 0
S 1509d4,4 hit s = 14, b= 20
S 150ae0,4 miss eviction s = 23, b= 0
S 150bec,4 miss eviction s = 31, b= 12
S 150cf8,4 hit s = 7, b= 24
S 150e04,4 hit s = 16, b= 4
S 150f10,4 hit s = 24, b= 16
S 15101c,4 hit s = 0, b= 28
S 151128,4 hit s = 9, b= 8
L 112cb8,4 miss eviction s = 5, b= 24
L 112cbc,4 hit s = 5, b= 28
L 112cc0,4 miss eviction s = 6, b= 0
L 112cc4,4 hit s = 6, b= 4
L 112cc8,4 hit s = 6, b= 8
L 112ccc,4 hit s = 6, b= 12
L 112cd0,4 hit s = 6, b= 16
L 112cd4,4 hit s = 6, b= 20
S 1509d8,4 hit s = 14, b= 24
S 150ae4,4 hit s = 23, b= 4
S 150bf0,4 hit s = 31, b= 16
S 150cfc,4 hit s = 7, b= 28
S 150e08,4 hit s = 16, b= 8
S 150f14,4 hit s = 24, b= 20
S 151020,4 miss eviction s = 1, b= 0
S 15112c,4 hit s = 9, b= 12
L 112dac,4 miss eviction s = 13, b= 12
L 112db0,4 hit s = 13, b= 16
L 112db4,4 hit s = 13, b= 20
L 112db8,4 hit s = 13, b= 24
L 112dbc,4 hit s = 13, b= 28
L 112dc0,4 miss eviction s = 14, b= 0
L 112dc4,4 hit s = 14, b= 4
L 112dc8,4 hit s = 14, b= 8
S 1509dc,4 miss eviction s = 14, b= 28
S 150ae8,4 hit s = 23, b= 8
S 150bf4,4 hit s = 31, b= 20
S 150d00,4 miss eviction s = 8, b= 0
S 150e0c,4 hit s = 16, b= 12
S 150f18,4 hit s = 24, b= 24
S 151024,4 hit s = 1, b= 4
S 151130,4 hit s = 9, b= 16
L 112ea0,4 miss eviction s = 21, b= 0
L 112ea4,4 hit s = 21, b= 4
L 112ea8,4 hit s = 21, b= 8
L 112eac,4 hit s = 21, b= 12
L 112eb0,4 hit s = 21, b= 16
L 112eb4,4 hit s = 21, b= 20
L 112eb8,4 hit s = 21, b= 24
L 112ebc,4 hit s = 21, b= 28
S 1509e0,4 miss eviction s = 15, b= 0
S 150aec,4 hit s = 23, b= 12
S 150bf8,4 hit s = 31, b= 24
S 150d04,4 hit s = 8, b= 4
S 150e10,4 hit s = 16, b= 16
S 150f1c,4 hit s = 24, b= 28
S 151028,4 hit s = 1, b= 8
S 151134,4 hit s = 9, b= 20
L 112f94,4 miss eviction s = 28, b= 20
L 112f98,4 hit s = 28, b= 24
L 112f9c,4 hit s = 28, b= 28
L 112fa0,4 miss eviction s = 29, b= 0
L 112fa4,4 hit s = 29, b= 4
L 112fa8,4 hit s = 29, b= 8
L 112fac,4 hit s = 29, b= 12
L 112fb0,4 hit s = 29, b= 16
S 1509e4,4 hit s = 15, b= 4
S 150af0,4 hit s = 23, b= 16
S 150bfc,4 hit s = 31, b= 28
S 150d08,4 hit s = 8, b= 8
S 150e14,4 hit s = 16, b= 20
S 150f20,4 miss eviction s = 25, b= 0
S 15102c,4 hit s = 1, b= 12
S 151138,4 hit s = 9, b= 24
L 113088,4 miss eviction s = 4, b= 8
L 11308c,4 hit s = 4, b= 12
L 113090,4 hit s = 4, b= 16
L 113094,4 hit s = 4, b= 20
L 113098,4 hit s = 4, b= 24
L 11309c,4 hit s = 4, b= 28
L 1130a0,4 miss eviction s = 5, b= 0
L 1130a4,4 hit s = 5, b= 4
S 1509e8,4 hit s = 15, b= 8
S 150af4,4 hit s = 23, b= 20
S 150c00,4 miss eviction s = 0, b= 0
S 150d0c,4 hit s = 8, b= 12
S 150e18,4 hit s = 16, b= 24
S 150f24,4 hit s = 25, b= 4
S 151030,4 hit s = 1, b= 16
S 15113c,4 hit s = 9, b= 28
L 11317c,4 miss eviction s = 11, b= 28
L 113180,4 miss eviction s = 12, b= 0
L 113184,4 hit s = 12, b= 4
L 113188,4 hit s = 12, b= 8
L 11318c,4 hit s = 12, b= 12
L 113190,4 hit s = 12, b= 16
L 113194,4 hit s = 12, b= 20
L 113198,4 hit s = 12, b= 24
S 1509ec,4 hit s = 15, b= 12
S 150af8,4 hit s = 23, b= 24
S 150c04,4 hit s = 0, b= 4
S 150d10,4 hit s = 8, b= 16
S 150e1c,4 hit s = 16, b= 28
S 150f28,4 hit s = 25, b= 8
S 151034,4 hit s = 1, b= 20
S 151140,4 miss eviction s = 10, b= 0
L 113270,4 miss eviction s = 19, b= 16
L 113274,4 hit s = 19, b= 20
L 113278,4 hit s = 19, b= 24
L 11327c,4 hit s = 19, b= 28
L 113280,4 miss eviction s = 20, b= 0
L 113284,4 hit s = 20, b= 4
L 113288,4 hit s = 20, b= 8
L 11328c,4 hit s = 20, b= 12
S 1509f0,4 hit s = 15, b= 16
S 150afc,4 hit s = 23, b= 28
S 150c08,4 hit s = 0, b= 8
S 150d14,4 hit s = 8, b= 20
S 150e20,4 miss eviction s = 17, b= 0
S 150f2c,4 hit s = 25, b= 12
S 151038,4 hit s = 1, b= 24
S 151144,4 hit s = 10, b= 4
L 113364,4 miss eviction s = 27, b= 4
L 113368,4 hit s = 27, b= 8
L 11336c,4 hit s = 27, b= 12
L 113370,4 hit s = 27, b= 16
L 113374,4 hit s = 27, b= 20
L 113378,4 hit s = 27, b= 24
L 11337c,4 hit s = 27, b= 28
L 113380,4 miss eviction s = 28, b= 0
S 1509f4,4 hit s = 15, b= 20
S 150b00,4 miss eviction s = 24, b= 0
S 150c0c,4 hit s = 0, b= 12
S 150d18,4 hit s = 8, b= 24
S 150e24,4 hit s = 17, b= 4
S 150f30,4 hit s = 25, b= 16
S 15103c,4 hit s = 1, b= 28
S 151148,4 hit s = 10, b= 8
L 113458,4 miss eviction s = 2, b= 24
L 11345c,4 hit s = 2, b= 28
L 113460,4 miss eviction s = 3, b= 0
L 113464,4 hit s = 3, b= 4
L 113468,4 hit s = 3, b= 8
L 11346c,4 hit s = 3, b= 12
L 113470,4 hit s = 3, b= 16
L 113474,4 hit s = 3, b= 20
S 1509f8,4 hit s = 15, b= 24
S 150b04,4 hit s = 24, b= 4
S 150c10,4 hit s = 0, b= 16
S 150d1c,4 hit s = 8, b= 28
S 150e28,4 hit s = 17, b= 8
S 150f34,4 hit s = 25, b= 20
S 151040,4 miss eviction s = 2, b= 0
S 15114c,4 hit s = 10, b= 12
L 11354c,4 miss eviction s = 10, b= 12
L 113550,4 hit s = 10, b= 16
L 113554,4 hit s = 10, b= 20
L 113558,4 hit s = 10, b= 24
L 11355c,4 hit s = 10, b= 28
L 113560,4 miss eviction s = 11, b= 0
L 113564,4 hit s = 11, b= 4
L 113568,4 hit s = 11, b= 8
S 1509fc,4 hit s = 15, b= 28
S 150b08,4 hit s = 24, b= 8
S 150c14,4 hit s = 0, b= 20
S 150d20,4 miss eviction s = 9, b= 0
S 150e2c,4 hit s = 17, b= 12
S 150f38,4 hit s = 25, b= 24
S 151044,4 hit s = 2, b= 4
S 151150,4 miss eviction s = 10, b= 16
L 113640,4 miss eviction s = 18, b= 0
L 113644,4 hit s = 18, b= 4
L 113648,4 hit s = 18, b= 8
L 11364c,4 hit s = 18, b= 12
L 113650,4 hit s = 18, b= 16
L 113654,4 hit s = 18, b= 20
L 113658,4 hit s = 18, b= 24
L 11365c,4 hit s = 18, b= 28
S 150a00,4 miss eviction s = 16, b= 0
S 150b0c,4 hit s = 24, b= 12
S 150c18,4 hit s = 0, b= 24
S 150d24,4 hit s = 9, b= 4
S 150e30,4 hit s = 17, b= 16
S 150f3c,4 hit s = 25, b= 28
S 151048,4 hit s = 2, b= 8
S 151154,4 hit s = 10, b= 20
L 113734,4 miss eviction s = 25, b= 20
L 113738,4 hit s = 25, b= 24
L 11373c,4 hit s = 25, b= 28
L 113740,4 miss eviction s = 26, b= 0
L 113744,4 hit s = 26, b= 4
L 113748,4 hit s = 26, b= 8
L 11374c,4 hit s = 26, b= 12
L 113750,4 hit s = 26, b= 16
S 150a04,4 hit s = 16, b= 4
S 150b10,4 hit s = 24, b= 16
S 150c1c,4 hit s = 0, b= 28
S 150d28,4 hit s = 9, b= 8
S 150e34,4 hit s = 17, b= 20
S 150f40,4 miss eviction s = 26, b= 0
S 15104c,4 hit s = 2, b= 12
S 151158,4 hit s = 10, b= 24
L 113828,4 miss eviction s = 1, b= 8
L 11382c,4 hit s = 1, b= 12
L 113830,4 hit s = 1, b= 16
L 113834,4 hit s = 1, b= 20
L 113838,4 hit s = 1, b= 24
L 11383c,4 hit s = 1, b= 28
L 113840,4 miss eviction s = 2, b= 0
L 113844,4 hit s = 2, b= 4
S 150a08,4 hit s = 16, b= 8
S 150b14,4 hit s = 24, b= 20
S 150c20,4 miss eviction s = 1, b= 0
S 150d2c,4 hit s = 9, b= 12
S 150e38,4 hit s = 17, b= 24
S 150f44,4 hit s = 26, b= 4
S 151050,4 miss eviction s = 2, b= 16
S 15115c,4 hit s = 10, b= 28
L 11391c,4 miss eviction s = 8, b= 28
L 113920,4 miss eviction s = 9, b= 0
L 113924,4 hit s = 9, b= 4
L 113928,4 hit s = 9, b= 8
L 11392c,4 hit s = 9, b= 12
L 113930,4 hit s = 9, b= 16
L 113934,4 hit s = 9, b= 20
L 113938,4 hit s = 9, b= 24
S 150a0c,4 hit s = 16, b= 12
S 150b18,4 hit s = 24, b= 24
S 150c24,4 hit s = 1, b= 4
S 150d30,4 miss eviction s = 9, b= 16
S 150e3c,4 hit s = 17, b= 28
S 150f48,4 hit s = 26, b= 8
S 151054,4 hit s = 2, b= 20
S 151160,4 miss eviction s = 11, b= 0
L 113a10,4 miss eviction s = 16, b= 16
L 113a14,4 hit s = 16, b= 20
L 113a18,4 hit s = 16, b= 24
L 113a1c,4 hit s = 16, b= 28
L 113a20,4 miss eviction s = 17, b= 0
L 113a24,4 hit s = 17, b= 4
L 113a28,4 hit s = 17, b= 8
L 113a2c,4 hit s = 17, b= 12
S 150a10,4 miss eviction s = 16, b= 16
S 150b1c,4 hit s = 24, b= 28
S 150c28,4 hit s = 1, b= 8
S 150d34,4 hit s = 9, b= 20
S 150e40,4 miss eviction s = 18, b= 0
S 150f4c,4 hit s = 26, b= 12
S 151058,4 hit s = 2, b= 24
S 151164,4 hit s = 11, b= 4
L 113b04,4 miss eviction s = 24, b= 4
L 113b08,4 hit s = 24, b= 8
L 113b0c,4 hit s = 24, b= 12
L 113b10,4 hit s = 24, b= 16
L 113b14,4 hit s = 24, b= 20
L 113b18,4 hit s = 24, b= 24
L 113b1c,4 hit s = 24, b= 28
L 113b20,4 miss eviction s = 25, b= 0
S 150a14,4 hit s = 16, b= 20
S 150b20,4 miss eviction s = 25, b= 0
S 150c2c,4 hit s = 1, b= 12
S 150d38,4 hit s = 9, b= 24
S 150e44,4 hit s = 18, b= 4
S 150f50,4 hit s = 26, b= 16
S 15105c,4 hit s = 2, b= 28
S 151168,4 hit s = 11, b= 8
L 113bf8,4 miss eviction s = 31, b= 24
L 113bfc,4 hit s = 31, b= 28
L 113c00,4 miss eviction s = 0, b= 0
L 113c04,4 hit s = 0, b= 4
L 113c08,4 hit s = 0, b= 8
L 113c0c,4 hit s = 0, b= 12
L 113c10,4 hit s = 0, b= 16
L 113c14,4 hit s = 0, b= 20
S 150a18,4 hit s = 16, b= 24
S 150b24,4 hit s = 25, b= 4
S 150c30,4 hit s = 1, b= 16
S 150d3c,4 hit s = 9, b= 28
S 150e48,4 hit s = 18, b= 8
S 150f54,4 hit s = 26, b= 20
S 151060,4 miss eviction s = 3, b= 0
S 15116c,4 hit s = 11, b= 12
L 113cec,4 miss eviction s = 7, b= 12
L 113cf0,4 hit s = 7, b= 16
L 113cf4,4 hit s = 7, b= 20
L 113cf8,4 hit s = 7, b= 24
L 113cfc,4 hit s = 7, b= 28
L 113d00,4 miss eviction s = 8, b= 0
L 113d04,4 hit s = 8, b= 4
L 113d08,4 hit s = 8, b= 8
S 150a1c,4 hit s = 16, b= 28
S 150b28,4 hit s = 25, b= 8
S 150c34,4 hit s = 1, b= 20
S 150d40,4 miss eviction s = 10, b= 0
S 150e4c,4 hit s = 18, b= 12
S 150f58,4 hit s = 26, b= 24
S 151064,4 hit s = 3, b= 4
S 151170,4 hit s = 11, b= 16
L 113de0,4 miss eviction s = 15, b= 0
S 150a20,4 miss eviction s = 17, b= 0
L 113de4,4 hit s = 15, b= 4
S 150b2c,4 hit s = 25, b= 12
L 113de8,4 hit s = 15, b= 8
S 150c38,4 hit s = 1, b= 24
L 113dec,4 hit s = 15, b= 12
S 150d44,4 hit s = 10, b= 4
L 113df0,4 hit s = 15, b= 16
S 150e50,4 hit s = 18, b= 16
L 113df4,4 hit s = 15, b= 20
S 150f5c,4 hit s = 26, b= 28
L 113df8,4 hit s = 15, b= 24
S 151068,4 hit s = 3, b= 8
L 113dfc,4 hit s = 15, b= 28
S 151174,4 hit s = 11, b= 20
L 113ed4,4 miss eviction s = 22, b= 20
S 150a24,4 hit s = 17, b= 4
L 113ed8,4 hit s = 22, b= 24
S 150b30,4 hit s = 25, b= 16
L 113edc,4 hit s = 22, b= 28
S 150c3c,4 hit s = 1, b= 28
L 113ee0,4 miss eviction s = 23, b= 0
S 150d48,4 hit s = 10, b= 8
L 113ee4,4 hit s = 23, b= 4
S 150e54,4 hit s = 18, b= 20
L 113ee8,4 hit s = 23, b= 8
S 150f60,4 miss eviction s = 27, b= 0
L 113eec,4 hit s = 23, b= 12
S 15106c,4 hit s = 3, b= 12
L 113ef0,4 hit s = 23, b= 16
S 151178,4 hit s = 11, b= 24
L 113fc8,4 miss eviction s = 30, b= 8
S 150a28,4 hit s = 17, b= 8
L 113fcc,4 hit s = 30, b= 12
S 150b34,4 hit s = 25, b= 20
L 113fd0,4 hit s = 30, b= 16
S 150c40,4 miss eviction s = 2, b= 0
L 113fd4,4 hit s = 30, b= 20
S 150d4c,4 hit s = 10, b= 12
L 113fd8,4 hit s = 30, b= 24
S 150e58,4 hit s = 18, b= 24
L 113fdc,4 hit s = 30, b= 28
S 150f64,4 hit s = 27, b= 4
L 113fe0,4 miss eviction s = 31, b= 0
S 151070,4 hit s = 3, b= 16
L 113fe4,4 hit s = 31, b= 4
S 15117c,4 hit s = 11, b= 28
L 110100,4 miss eviction s = 8, b= 0
L 110104,4 hit s = 8, b= 4
L 110108,4 hit s = 8, b= 8
L 11010c,4 hit s = 8, b= 12
L 110110,4 hit s = 8, b= 16
L 110114,4 hit s = 8, b= 20
L 110118,4 hit s = 8, b= 24
L 11011c,4 hit s = 8, b= 28
S 151180,4 miss eviction s = 12, b= 0
S 15128c,4 miss eviction s = 20, b= 12
S 151398,4 miss eviction s = 28, b= 24
S 1514a4,4 miss eviction s = 5, b= 4
S 1515b0,4 miss eviction s = 13, b= 16
S 1516bc,4 miss eviction s = 21, b= 28
S 1517c8,4 miss eviction s = 30, b= 8
S 1518d4,4 miss eviction s = 6, b= 20
L 1101f4,4 miss eviction s = 15, b= 20
L 1101f8,4 hit s = 15, b= 24
L 1101fc,4 hit s = 15, b= 28
L 110200,4 miss eviction s = 16, b= 0
L 110204,4 hit s = 16, b= 4
L 110208,4 hit s = 16, b= 8
L 11020c,4 hit s = 16, b= 12
L 110210,4 hit s = 16, b= 16
S 151184,4 hit s = 12, b= 4
S 151290,4 hit s = 20, b= 16
